codigo_ocorrencia,classification,type,category_type,icao_type,latitude,longitude,city,state,aerodrome,date,hour_of_incident,status,report_number,aircraft_involved,rwy_excursion
201306285549226,INCIDENT,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-06-28,1900-01-01 18:00:00,FINALIZADA,***,1,0
201104177243388,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2011-04-17,1900-01-01 16:59:00,FINALIZADA,***,1,0
201711301617145,SERIOUS INCIDENT,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,OUTROS,OTHR,-15.8625,-47.9161,BRASÍLIA,DF,SBBR,2017-11-30,1900-01-01 08:40:00,ATIVA,IG-155/CENIPA/2017,1,0
201009023586794,INCIDENT,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,****,2010-09-02,1900-01-01 14:23:00,FINALIZADA,***,1,0
201008106870169,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2010-08-10,1900-01-01 19:05:00,FINALIZADA,***,1,0
201107201724597,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2011-07-20,1900-01-01 20:00:00,FINALIZADA,***,1,0
201210161770333,INCIDENT,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2012-10-16,1900-01-01 20:00:00,FINALIZADA,***,1,0
201103303237682,SERIOUS INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8692,-47.9208,BRASÍLIA,DF,SBBR,2011-03-30,1900-01-01 20:25:00,ATIVA,IG-523/CENIPA/2018,1,1
201208061806458,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2012-08-06,1900-01-01 22:02:00,FINALIZADA,***,1,0
201708101954379,INCIDENT,COM PESSOAL EM VOO,OUTROS,OTHR,-15.8711,-47.9186,BRASÍLIA,DF,SBBR,2017-08-09,1900-01-01 02:16:00,FINALIZADA,***,1,0
201401113235090,INCIDENT,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2014-01-11,1900-01-01 19:18:00,FINALIZADA,***,1,0
200906014832005,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2009-06-01,1900-01-01 23:40:00,FINALIZADA,***,1,0
201510057745214,SERIOUS INCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8692,-47.9208,BRASÍLIA,DF,SBBR,2015-10-05,1900-01-01 14:15:00,ATIVA,IG-133/CENIPA/2015,1,0
201312168198322,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-12-16,1900-01-01 16:00:00,FINALIZADA,***,1,0
201012082219340,SERIOUS INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2010-12-08,1900-01-01 22:00:00,ATIVA,A DEFINIR,1,0
201006022025561,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2010-06-02,1900-01-01 12:20:00,FINALIZADA,***,1,0
201405193532641,ACCIDENT,COLISÃO DE AERONAVES EM VOO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-15.7941,-47.8879,BRASÍLIA,DF,****,2014-05-19,1900-01-01 18:00:00,FINALIZADA,***,2,0
201609281057514,INCIDENT,OUTROS,OUTROS,OTHR,-15.6531,-47.7914,BRASÍLIA,DF,****,2016-09-19,1900-01-01 18:30:00,FINALIZADA,***,1,0
200903199901372,INCIDENT,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-03-19,1900-01-01 13:44:00,FINALIZADA,***,1,0
201304131652552,INCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-15.8692,-47.9208,BRASÍLIA,DF,SBBR,2013-04-13,1900-01-01 18:00:00,FINALIZADA,I-067/CENIPA/2013,1,0
200906238999141,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-06-23,1900-01-01 13:13:00,FINALIZADA,***,1,0
201401145307951,INCIDENT,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2014-01-14,1900-01-01 17:48:00,FINALIZADA,***,1,0
200909262865305,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2009-09-26,1900-01-01 18:45:00,FINALIZADA,***,1,0
201302132032329,INCIDENT,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,****,2013-02-13,1900-01-01 17:20:00,FINALIZADA,***,1,0
200801075455523,INCIDENT,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2008-01-07,1900-01-01 19:00:00,FINALIZADA,***,1,0
200811173992901,INCIDENT,SOPRO DE ROTOR,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,****,2008-11-17,1900-01-01 16:25:00,FINALIZADA,***,1,0
201701241851071,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8711,-47.9186,BRASÍLIA,DF,SBBR,2017-01-23,1900-01-01 01:30:00,FINALIZADA,***,1,0
201501115465148,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2015-01-11,1900-01-01 00:07:00,FINALIZADA,***,1,0
201603170133337,INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.8711,-47.9186,BRASÍLIA,DF,SBBR,2016-03-16,1900-01-01 22:00:00,FINALIZADA,***,1,0
200902212026791,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-02-21,1900-01-01 21:30:00,FINALIZADA,***,1,0
200810062254043,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2008-10-06,1900-01-01 21:20:00,FINALIZADA,***,1,0
201104187139368,INCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-15.7941,-47.8879,BRASÍLIA,DF,****,2011-04-18,1900-01-01 20:30:00,FINALIZADA,***,1,0
201105167612999,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-15.7941,-47.8879,BRASÍLIA,DF,****,2011-05-16,1900-01-01 12:00:00,FINALIZADA,***,1,0
201602251536597,INCIDENT,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-15.8625,-47.9125,BRASÍLIA,DF,SBBR,2016-02-23,1900-01-01 09:30:00,FINALIZADA,***,1,0
201303084692749,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-03-08,1900-01-01 15:02:00,FINALIZADA,***,1,0
201208281800684,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2012-08-28,1900-01-01 18:30:00,FINALIZADA,***,1,0
200911185348373,INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-11-18,1900-01-01 14:26:00,FINALIZADA,***,1,0
201403288335660,ACCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2014-03-28,1900-01-01 20:42:00,ATIVA,A-066/CENIPA/2014,1,0
200804092525235,INCIDENT,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2008-04-09,1900-01-01 11:35:00,FINALIZADA,***,1,0
201503271796329,INCIDENT,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2015-03-27,1900-01-01 14:55:00,FINALIZADA,***,1,0
201510088971332,INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.8625,-47.7458,BRASÍLIA,DF,SBBR,2015-10-08,1900-01-01 11:20:00,FINALIZADA,***,1,0
201209298378788,INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,****,2012-09-29,1900-01-01 20:50:00,FINALIZADA,***,1,0
201704272227279,INCIDENT,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-15.8397,-47.9242,BRASÍLIA,DF,****,2017-04-27,1900-01-01 12:30:00,FINALIZADA,***,1,0
201504201444278,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.8711,-47.9186,BRASÍLIA,DF,SBBR,2015-04-20,1900-01-01 22:00:00,FINALIZADA,***,1,0
201408175579444,SERIOUS INCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-15.9372,-47.7272,BRASÍLIA,DF,****,2014-08-17,1900-01-01 15:05:00,FINALIZADA,IG-138/CENIPA/2014,1,0
200911263304862,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-11-26,1900-01-01 18:25:00,FINALIZADA,***,1,0
200802095240589,SERIOUS INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2008-02-09,1900-01-01 09:40:00,ATIVA,A DEFINIR,1,0
200904195514128,INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,****,2009-04-19,1900-01-01 13:42:00,FINALIZADA,***,1,0
200902095199284,INCIDENT,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-02-09,1900-01-01 15:48:00,FINALIZADA,***,1,0
201402121022040,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2014-02-12,1900-01-01 14:25:00,FINALIZADA,***,1,0
201606221316434,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.8544,-48.0669,BRASÍLIA,DF,****,2016-06-13,1900-01-01 20:30:00,FINALIZADA,***,1,0
201112141688342,INCIDENT,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2011-12-14,1900-01-01 16:55:00,FINALIZADA,***,1,0
201002214011247,SERIOUS INCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-15.8692,-47.9208,BRASÍLIA,DF,SBBR,2010-02-21,1900-01-01 17:00:00,FINALIZADA,IG-052/CENIPA/2011,1,0
201605091937104,INCIDENT,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-15.8711,-47.9186,BRASÍLIA,DF,SBBR,2016-04-28,1900-01-01 18:48:00,FINALIZADA,***,1,0
201308066299610,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-08-06,1900-01-01 07:30:00,FINALIZADA,***,1,0
201409139823428,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2014-09-13,1900-01-01 18:30:00,FINALIZADA,***,1,0
200804096893258,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2008-04-09,1900-01-01 11:00:00,FINALIZADA,***,1,0
201612051454565,INCIDENT,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-15.8692,-47.9208,BRASÍLIA,DF,SBBR,2016-11-29,1900-01-01 19:40:00,FINALIZADA,***,1,0
201402124772082,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2014-02-12,1900-01-01 14:10:00,FINALIZADA,***,1,0
201109155790590,INCIDENT,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-15.7941,-47.8879,BRASÍLIA,DF,****,2011-09-15,1900-01-01 11:30:00,FINALIZADA,***,1,0
200812059260763,SERIOUS INCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2008-12-05,1900-01-01 09:55:00,FINALIZADA,IG-078/CENIPA/2011,1,0
200810015789221,INCIDENT,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2008-10-01,1900-01-01 06:34:00,FINALIZADA,***,1,0
201409258846455,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2014-09-25,1900-01-01 19:35:00,FINALIZADA,***,1,0
201204125520060,INCIDENT,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-15.7941,-47.8879,BRASÍLIA,DF,****,2012-04-12,1900-01-01 19:00:00,FINALIZADA,***,1,0
201302221854441,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-02-22,1900-01-01 14:42:00,FINALIZADA,***,1,0
200903133820094,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-03-13,1900-01-01 12:10:00,FINALIZADA,***,1,0
200912238138403,INCIDENT,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-12-23,1900-01-01 23:00:00,FINALIZADA,***,1,0
201609151240132,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8711,-47.9186,BRASÍLIA,DF,SBBR,2016-09-13,1900-01-01 23:00:00,FINALIZADA,***,1,0
201108277638802,ACCIDENT,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,****,2011-08-27,1900-01-01 21:00:00,FINALIZADA,***,1,0
201301315719929,INCIDENT,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-01-31,1900-01-01 08:35:00,FINALIZADA,***,1,0
201005201056539,SERIOUS INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8692,-47.9208,BRASÍLIA,DF,SBBR,2010-05-20,1900-01-01 22:20:00,FINALIZADA,IG-010/CENIPA/2013,1,0
200910046207171,INCIDENT,SUPERAQUECIMENTO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-10-04,1900-01-01 16:09:00,FINALIZADA,***,1,0
201601261619195,SERIOUS INCIDENT,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8711,-47.9208,BRASÍLIA,DF,SBBR,2016-01-18,1900-01-01 17:59:00,ATIVA,IG-012/CENIPA/2016,1,0
201410093482164,INCIDENT,OUTROS,OUTROS,OTHR,-15.8711,-47.9186,BRASÍLIA,DF,SBBR,2014-10-09,1900-01-01 20:10:00,FINALIZADA,I-215/CENIPA/2014,1,0
200803068134999,INCIDENT,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2008-03-06,1900-01-01 08:56:00,FINALIZADA,***,1,0
201007047417372,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2010-07-04,1900-01-01 21:00:00,FINALIZADA,***,1,0
200809237516605,INCIDENT,COLISÃO DE VEÍCULO COM AERONAVE,COLISÃO NO SOLO,GCOL,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2008-09-23,1900-01-01 13:50:00,FINALIZADA,***,1,0
201107192944291,SERIOUS INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8692,-47.9208,BRASÍLIA,DF,SBBR,2011-07-19,1900-01-01 20:50:00,FINALIZADA,IG-505/CENIPA/2015,1,0
201406087294163,INCIDENT,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2014-06-08,1900-01-01 17:05:00,FINALIZADA,***,1,0
201506052347918,INCIDENT,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-15.8644,-47.9619,BRASÍLIA,DF,****,2015-06-05,1900-01-01 00:35:00,FINALIZADA,***,1,0
201402176978877,INCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2014-02-17,1900-01-01 17:45:00,FINALIZADA,***,1,0
201302044571963,INCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-02-04,1900-01-01 19:10:00,FINALIZADA,***,1,0
200812159313947,INCIDENT,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2008-12-15,1900-01-01 02:30:00,FINALIZADA,***,1,0
201009154428874,INCIDENT,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2010-09-15,1900-01-01 13:09:00,FINALIZADA,***,1,0
200906157445247,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2009-06-15,1900-01-01 20:40:00,FINALIZADA,***,1,0
201304303550348,INCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-04-30,1900-01-01 21:00:00,FINALIZADA,IG-085/CENIPA/2013,1,0
201201162339301,INCIDENT,SOPRO DE REATOR,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2012-01-16,1900-01-01 16:47:00,FINALIZADA,***,1,0
201005234419706,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2010-05-23,1900-01-01 15:35:00,FINALIZADA,***,1,0
201102148574522,SERIOUS INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8692,-47.9208,BRASÍLIA,DF,SBBR,2011-02-14,1900-01-01 14:45:00,FINALIZADA,IG-522/CENIPA/2015,1,0
200803144023423,SERIOUS INCIDENT,OUTROS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,****,2008-03-14,1900-01-01 16:14:00,ATIVA,A DEFINIR,1,0
201103031647981,INCIDENT,FALHA ESTRUTURAL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,****,2011-03-03,1900-01-01 21:00:00,FINALIZADA,***,1,0
201301072855528,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-01-07,1900-01-01 20:58:00,FINALIZADA,***,1,0
201008064328766,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2010-08-06,1900-01-01 23:55:00,FINALIZADA,***,1,0
201302111701073,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-02-11,1900-01-01 12:28:00,FINALIZADA,***,1,0
201304185086936,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-15.7941,-47.8879,BRASÍLIA,DF,SBBR,2013-04-18,1900-01-01 16:54:00,FINALIZADA,***,1,0
201312107584253,ACCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-15.9417,-47.7203,BRASÍLIA,DF,SIQE,2013-12-10,1900-01-01 12:05:00,FINALIZADA,A-217/CENIPA/2013,1,0
200908073385318,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.7797,-47.9131,BRASÍLIA,DF,****,2009-08-07,1900-01-01 20:40:00,FINALIZADA,A-564/CENIPA/2014,1,0
201412267034604,INCIDENT,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-15.7941,-47.8879,BRASÍLIA,DF,****,2014-12-26,1900-01-01 18:00:00,FINALIZADA,***,1,0
201803091904444,ACCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-29.6592,-53.2886,AGUDO,RS,****,2018-03-06,1900-01-01 21:30:00,ATIVA,A-040/CENIPA/2018,1,0
200905273612921,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-10.8821,-61.9451,JI-PARANÁ,RO,****,2009-05-27,1900-01-01 11:34:00,FINALIZADA,***,1,0
200901313794551,SERIOUS INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-10.8821,-61.9451,JI-PARANÁ,RO,****,2009-01-31,1900-01-01 00:15:00,ATIVA,A DEFINIR,1,1
201711152026161,ACCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-10.8706,-61.8467,JI-PARANÁ,RO,SBJI,2017-11-11,1900-01-01 20:40:00,ATIVA,A-141/CENIPA/2017,1,0
201606211824565,ACCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-10.9583,-61.9881,JI-PARANÁ,RO,****,2016-06-21,1900-01-01 10:30:00,FINALIZADA,***,1,0
201209091794314,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-17.4272,-50.3533,ACREÚNA,GO,****,2012-09-09,1900-01-01 20:00:00,FINALIZADA,A-044/CENIPA/2014,1,0
200811016390336,ACCIDENT,OUTROS,OUTROS,OTHR,-22.3436,-49.0539,BUJARI,AC,SBRB,2008-11-01,1900-01-01 19:30:00,FINALIZADA,A-056/CENIPA/2010,1,0
201607082039587,ACCIDENT,OUTROS,OUTROS,OTHR,-7.1979,-59.8857,APUÍ,AM,****,2016-07-07,1900-01-01 19:00:00,FINALIZADA,***,1,0
200809178404834,INCIDENT,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-7.1979,-59.8857,APUÍ,AM,****,2008-09-17,1900-01-01 10:40:00,FINALIZADA,***,1,0
